precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00843,ytf3__dyieP_pH7__2,13697012,10031411,214758,432415,0,0,0,0,670257,0,0,0,0,1231054,545041,572076,73.23795146,13697012,13264597,96.84,432415,3.16,ecoli_00843_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13697012,0,20-51,50,16.98631846,50.53038035,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13704291,4020642,13704291,698918841,370190,693048097,0.839975067,0.0356,0.4341,0.5303,0,0
ecoli_00844,ytf3__dyieP_pH55__1,11394384,8417246,104403,399578,0,0,0,0,787715,0,0,0,0,663698,459947,561797,73.87188285,11394384,10994806,96.49,399578,3.51,ecoli_00844_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11394384,0,20-51,51,18.55992381,50.56573352,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11400593,3356587,11400593,581430243,324281,576472752,0.852637278,0.0338,0.4131,0.5532,0,0
ecoli_00845,ytf3__dyieP_pH55__2,9022032,6344279,41244,246181,0,0,0,0,1025016,0,0,0,0,489257,386677,489378,70.31984591,9022032,8775851,97.27,246181,2.73,ecoli_00845_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9022032,0,20-51,51,19.34180554,50.5720034,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9026965,2635051,9026965,460375215,243429,456506361,0.840369741,0.0322,0.4175,0.5503,0,0
ecoli_eep_001,eep__BOP27__1,12746265,10252637,230277,264004,0,0,0,0,190875,0,0,0,0,694481,603611,510380,80.43640235,12746265,12482261,97.93,264004,2.07,ecoli_eep_001_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12746265,0,20-40,50,19.08809564,39.33562671,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12764528,999574,12764528,505462788,786615,503374976,0.413049595,0.0388,0.3994,0.5618,0,0
ecoli_eep_002,eep__BOP27__2,13555921,10597499,577579,293040,0,0,0,0,230773,0,0,0,0,701258,624725,531047,78.17616376,13555921,13262881,97.84,293040,2.16,ecoli_eep_002_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13555921,0,20-40,51,17.40499806,39.44012782,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,warn,13578580,1053723,13578580,537715942,814679,535534980,0.405597422,0.0388,0.3893,0.5718,0,0
ecoli_eep_003,eep__BOP1000__1,12796515,10455193,5698,313457,0,0,0,0,186803,0,0,0,0,709427,601705,524232,81.70344035,12796515,12483058,97.55,313457,2.45,ecoli_eep_003_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12796515,0,20-40,51,18.5805585,39.43556242,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,warn,12815322,1004739,12815322,507455076,763944,505374021,0.4100964,0.0388,0.4099,0.5513,0,0
ecoli_eep_004,eep__BOP1000__2,11893593,9706366,5480,272280,0,0,0,0,192318,0,0,0,0,619745,755232,342172,81.61003996,11893593,11621313,97.71,272280,2.29,ecoli_eep_004_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11893593,0,20-40,49,19.34997632,38.91278977,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11911009,5599699,11911009,471647975,721735,463958456,1.630351323,0.0393,0.4081,0.5526,0,0
ecoli_eep_005,eep__WT-PCR_SRS__1,12188565,726829,10586,10993290,0,0,0,0,110259,0,0,0,0,268022,41142,38437,5.963204036,12188565,1195275,9.81,10993290,90.19,ecoli_eep_005_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12188565,0,20-101,51,41.52287033,99.63907597,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,12242707,3571116,12242707,1236513407,475939,1226959357,0.772660446,0.0582,0.4054,0.5364,0,0
ecoli_eep_006,eep__WT-PCR_SRS__2,13015021,820004,31015,11676995,0,0,0,0,116875,0,0,0,0,283109,44183,42840,6.300443157,13015021,1338026,10.28,11676995,89.72,ecoli_eep_006_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13015021,0,20-101,51,14.29148097,99.74298082,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,fail,13080438,3790700,13080438,1321124238,515724,1310623347,0.79484508,0.0518,0.4032,0.5451,0,0
ecoli_eep_007,eep__WT_pyrE-rph_SRS__1,12627923,781404,11586,11390353,0,0,0,0,125731,0,0,0,0,234302,42080,42467,6.18790596,12627923,1237570,9.8,11390353,90.2,ecoli_eep_007_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12627923,0,20-101,51,12.84984727,99.74505103,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,fail,12685149,3681048,12685149,1281200049,443895,1271539497,0.754023699,0.0456,0.416,0.5384,0,0
ecoli_eep_008,eep__WT_pyrE-rph_SRS__2,16604886,1062648,15882,14950419,0,0,0,0,159604,0,0,0,0,302799,55688,57846,6.399610332,16604886,1654467,9.96,14950419,90.04,ecoli_eep_008_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16604886,0,20-101,51,8.329152838,99.72980929,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,fail,16686933,4828280,16686933,1685380233,606289,1671801298,0.805689703,0.0381,0.4185,0.5435,0,0
ecoli_eep_081,eep__BOP27_ndh-cydB-appC__1,10120105,7346307,47392,320780,0,0,0,0,316294,0,0,0,0,1412948,311134,365250,72.59121323,10120105,9799325,96.83,320780,3.17,ecoli_eep_081_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10120105,0,20-51,52,19.85996422,50.56612624,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,10129225,3197035,10129225,516590475,950279,511464407,0.992288524,0.0267,0.4809,0.4924,0,0
ecoli_eep_082,eep__BOP27_ndh-cydB-appC__2,8723280,6080459,54400,335876,0,0,0,0,288033,0,0,0,0,1419955,241106,303451,69.70381554,8723280,8387404,96.15,335876,3.85,ecoli_eep_082_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8723280,0,20-51,52,21.92417093,50.52980863,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8731989,2791298,8731989,445331439,818532,440877808,1.000071095,0.0263,0.49,0.4837,0,0
ecoli_eep_083,eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,5004584,3691917,31835,206884,0,0,0,0,228008,0,0,0,0,437335,209668,198937,73.77070702,5004584,4797700,95.87,206884,4.13,ecoli_eep_083_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5004584,0,20-51,48,22.17020671,50.52413807,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5008229,1590293,5008229,255419679,447742,252893060,0.98920295,0.0337,0.4011,0.5651,0,0
ecoli_eep_084,eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,6517891,4697274,29605,274014,0,0,0,0,302299,0,0,0,0,701540,254830,258329,72.06739112,6517891,6243877,95.8,274014,4.2,ecoli_eep_084_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6517891,0,20-51,50,22.01173655,50.55247779,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,6523624,2076967,6523624,332704824,608312,329388335,0.996826244,0.0298,0.427,0.5432,0,0
ecoli_eep_085,eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,5123832,3779693,19767,294348,0,0,0,0,182167,0,0,0,0,477525,195916,174416,73.76691898,5123832,4829484,94.26,294348,5.74,ecoli_eep_085_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5123832,0,20-51,50,24.47041024,50.5538591,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,5130030,1634401,5130030,261631530,611524,258874875,1.053640209,0.0329,0.4271,0.5399,0,0
ecoli_eep_086,eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,5804703,4259641,32840,297405,0,0,0,0,252418,0,0,0,0,520367,237871,204161,73.38258305,5804703,5507298,94.88,297405,5.12,ecoli_eep_086_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5804703,0,20-51,48,24.35768924,50.50730864,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5811508,1853767,5811508,296386908,697647,293248894,1.058755942,0.0344,0.432,0.5336,0,0
ecoli_eep_087,eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,6328714,4285706,17960,376774,0,0,0,0,619401,0,0,0,0,514221,210373,304279,67.71843379,6328714,5951940,94.05,376774,5.95,ecoli_eep_087_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6328714,0,20-51,51,24.49116088,50.51926126,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6338251,1993443,6338251,323250801,820238,319814866,1.062931628,0.031,0.4251,0.5439,0,0
ecoli_eep_088,eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,6151503,4397574,19027,284972,0,0,0,0,315833,0,0,0,0,661703,218294,254100,71.48779737,6151503,5866531,95.37,284972,4.63,ecoli_eep_088_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6151503,0,20-51,50,24.4709296,50.525191,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6158458,1970873,6158458,314081358,634388,310876346,1.020440061,0.0293,0.4524,0.5183,0,0
ecoli_eep_089,eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,6029187,4301690,22484,279143,0,0,0,0,395644,0,0,0,0,500498,225277,304451,71.34776214,6029187,5750044,95.37,279143,4.63,ecoli_eep_089_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6029187,0,20-51,51,27.31402089,50.51367539,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6035459,1911127,6035459,307808409,693304,304618689,1.036267986,0.0281,0.4258,0.5461,0,0
ecoli_eep_090,eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,6392043,4609791,18802,264814,0,0,0,0,423847,0,0,0,0,497597,246160,331032,72.11764689,6392043,6127229,95.86,264814,4.14,ecoli_eep_090_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6392043,0,20-51,51,23.69874045,50.56020196,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,6397191,2032918,6397191,326256741,593889,323010825,0.994896225,0.0279,0.4244,0.5478,0,0
ecoli_eep_091,eep__BOP27_nuoB-cydB-appC__1,5705015,3962809,46148,240898,0,0,0,0,161517,0,0,0,0,941843,151604,200196,69.46185067,5705015,5464117,95.78,240898,4.22,ecoli_eep_091_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5705015,0,20-51,52,26.37623378,50.55348882,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,5710631,1819106,5710631,291242181,550395,288338062,0.997149173,0.0248,0.4893,0.4859,0,0
ecoli_eep_092,eep__BOP27_nuoB-cydB-appC__2,4787399,2935411,63728,384607,0,0,0,0,89133,0,0,0,0,1046764,130398,137358,61.31536143,4787399,4402792,91.97,384607,8.03,ecoli_eep_092_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4787399,0,20-51,52,23.44362876,50.50784883,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,4791782,1570576,4791782,244380882,479482,241846030,1.037254625,0.0241,0.5213,0.4546,0,0
ecoli_eep_093,eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,5480204,3950757,19056,222703,0,0,0,0,232674,0,0,0,0,632290,197906,224818,72.09142214,5480204,5257501,95.94,222703,4.06,ecoli_eep_093_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5480204,0,20-51,51,27.05892967,50.51730939,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5484576,1759716,5484576,279713376,511177,276892051,1.008648582,0.0289,0.4447,0.5264,0,0
ecoli_eep_094,eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,5965119,4311578,15497,257824,0,0,0,0,257956,0,0,0,0,657818,217531,246915,72.27983214,5965119,5707295,95.68,257824,4.32,ecoli_eep_094_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5965119,0,20-51,51,25.7451263,50.55265855,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,5969746,1913050,5969746,304457046,560553,301396026,1.00540291,0.0301,0.4471,0.5228,0,0
ecoli_eep_095,eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,5594916,4119069,19770,197822,0,0,0,0,299202,0,0,0,0,519996,193310,245747,73.6216415,5594916,5397094,96.46,197822,3.54,ecoli_eep_095_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5594916,0,20-51,51,26.92787772,50.54969905,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,5598721,1780409,5598721,285534771,493433,282718511,0.9863107,0.0252,0.4615,0.5133,0,0
ecoli_eep_096,eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,8245778,6003944,34163,325975,0,0,0,0,395515,0,0,0,0,874824,275176,336181,72.81234106,8245778,7919803,96.05,325975,3.95,ecoli_eep_096_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8245778,0,20-51,52,23.67691071,50.52478323,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8252080,2632799,8252080,420856080,742686,416685476,0.99098105,0.0254,0.4662,0.5083,0,0
ecoli_eep_097,eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,9678479,7207025,73812,398659,0,0,0,0,60125,0,0,0,0,1256240,432030,250588,74.46443806,9678479,9279820,95.88,398659,4.12,ecoli_eep_097_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9678479,0,20-51,48,20.14774694,50.51642898,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9683043,3127000,9683043,493835193,654826,488976669,0.983835107,0.0413,0.4377,0.5209,0,0
ecoli_eep_098,eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,11202244,8136679,150803,463075,0,0,0,0,98863,0,0,0,0,1547983,495195,309646,72.63436683,11202244,10739169,95.87,463075,4.13,ecoli_eep_098_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11202244,0,20-51,48,18.78195697,50.52255495,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11207870,3614519,11207870,571601370,727641,566033144,0.974144971,0.0403,0.4472,0.5126,0,0
ecoli_eep_099,eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,9657697,7050590,91291,488216,0,0,0,0,115617,0,0,0,0,1275971,406226,229786,73.00487891,9657697,9169481,94.94,488216,5.06,ecoli_eep_099_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9657697,0,20-51,48,17.91816459,50.51389643,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9666204,3107327,9666204,492976404,873609,487939210,1.02179211,0.0383,0.4569,0.5049,0,0
ecoli_eep_100,eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,8265440,5965535,71541,396651,0,0,0,0,90189,0,0,0,0,1172966,361431,207127,72.17443959,8265440,7868789,95.2,396651,4.8,ecoli_eep_100_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8265440,0,20-51,49,15.14867243,50.56003552,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8271311,2681597,8271311,421836861,637262,417626917,0.998002875,0.0415,0.4613,0.4973,0,0
ecoli_eep_101,eep__BOP27_ndh-cyoB__1,8580010,6273708,2107,586029,0,0,0,0,329031,0,0,0,0,905418,344714,139003,73.12005464,8580010,7993981,93.17,586029,6.83,ecoli_eep_101_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8580010,0,20-100,51,21.45455886,99.28472088,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,8598546,2645802,8598546,859854600,4864037,851242792,1.001542354,0.023,0.4442,0.5327,0,0
ecoli_eep_102,eep__BOP27_ndh-cyoB__2,11806257,8544445,3433,805925,0,0,0,0,407987,0,0,0,0,1376590,479992,187885,72.37217519,11806257,11000332,93.17,805925,6.83,ecoli_eep_102_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11806257,0,20-100,50,20.5381986,98.96009497,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,11829810,3658110,11829810,1182981000,6172726,1171641977,0.95851269,0.0224,0.4494,0.5282,0,0
ecoli_eep_103,eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,8750303,6212693,257481,386189,0,0,0,0,281431,0,0,0,0,950360,363793,298356,70.99974709,8750303,8364114,95.59,386189,4.41,ecoli_eep_103_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8750303,0,20-51,48,19.40517518,50.52782389,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8757703,2774648,8757703,446642853,772178,442206793,0.993200713,0.0421,0.3917,0.5662,0,0
ecoli_eep_104,eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,9287585,6681107,136031,405161,0,0,0,0,220828,0,0,0,0,1176813,377539,290106,71.93589076,9287585,8882424,95.64,405161,4.36,ecoli_eep_104_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9287585,0,20-51,50,15.23031124,50.56703804,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,9294371,2968205,9294371,474012921,762436,469320374,0.989961833,0.0379,0.4135,0.5486,0,0
ecoli_eep_105,eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,9185433,6797200,131735,373825,0,0,0,0,56170,0,0,0,0,1151962,450592,223949,73.99977769,9185433,8811608,95.93,373825,4.07,ecoli_eep_105_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9185433,0,20-51,48,16.53173764,50.56160216,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,9190890,2970436,9190890,468735390,654831,464134686,0.981514112,0.0519,0.4242,0.5239,0,0
ecoli_eep_106,eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,8821212,6343582,56625,315246,0,0,0,0,116177,0,0,0,0,1376152,396318,217112,71.91281652,8821212,8505966,96.43,315246,3.57,ecoli_eep_106_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8821212,0,20-51,48,21.4200188,50.5199086,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8825928,2864330,8825928,450122328,621018,445696855,0.983171179,0.0447,0.4687,0.4866,0,0
ecoli_eep_107,eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,8261270,5990201,230536,305178,0,0,0,0,120575,0,0,0,0,1035359,349317,230104,72.50944467,8261270,7956092,96.31,305178,3.69,ecoli_eep_107_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8261270,0,20-51,48,19.24992993,50.52834661,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8265353,2652767,8265353,421533003,533571,417471488,0.963510561,0.0359,0.4217,0.5424,0,0
ecoli_eep_108,eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,11036630,7888817,76918,454909,0,0,0,0,136729,0,0,0,0,1736102,479133,264022,71.47849479,11036630,10581721,95.88,454909,4.12,ecoli_eep_108_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11036630,0,20-51,48,17.31988917,50.5207528,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11043058,3588972,11043058,563195958,791157,557644207,0.985758318,0.0395,0.4705,0.49,0,0
ecoli_eep_109,eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,9847447,6927798,196300,428456,0,0,0,0,94774,0,0,0,0,1563818,395399,240902,70.3512088,9847447,9418991,95.65,428456,4.35,ecoli_eep_109_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9847447,0,20-51,48,19.03072776,50.5138674,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9853027,3216046,9853027,502504377,741026,497489958,0.997885636,0.0362,0.4486,0.5151,0,0
ecoli_eep_110,eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,7819513,5407544,327077,326200,0,0,0,0,90181,0,0,0,0,1156905,303384,208222,69.15448571,7819513,7493313,95.83,326200,4.17,ecoli_eep_110_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7819513,0,20-51,50,16.86468093,50.5683336,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7823615,2550100,7823615,399004365,567057,395056343,0.989468373,0.0345,0.4415,0.524,0,0
ecoli_eep_111,eep__BOP27_nuoB-cyoB__1,10249516,7746686,2391,694818,0,0,0,0,317123,0,0,0,0,927317,408956,152225,75.58099329,10249516,9554698,93.22,694818,6.78,ecoli_eep_111_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10249516,0,20-100,51,19.82752821,99.28465988,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,10269161,3164811,10269161,1026916100,5245639,1017203420,0.945810471,0.0203,0.43,0.5497,0,0
ecoli_eep_112,eep__BOP27_nuoB-cyoB__2,6252291,4531604,1535,444626,0,0,0,0,233015,0,0,0,0,700888,241899,98724,72.47909606,6252291,5807665,92.89,444626,7.11,ecoli_eep_112_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6252291,0,20-100,50,31.754442,98.92513032,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,fail,6271577,1929832,6271577,627157700,4145808,620277071,1.097113055,0.0299,0.4306,0.5395,0,0
ecoli_eep_113,eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,15266989,11160099,325296,590165,0,0,0,0,698833,0,0,0,0,1465456,464643,562497,73.09954176,15266989,14676824,96.13,590165,3.87,ecoli_eep_113_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15266989,0,20-51,51,22.98952208,50.52993586,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,15280471,4822322,15280471,779304021,1420546,771572730,0.992076365,0.0256,0.4372,0.5372,0,0
ecoli_eep_114,eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,17069322,12397900,265788,571966,0,0,0,0,756774,0,0,0,0,1906509,515637,654748,72.63264469,17069322,16497356,96.65,571966,3.35,ecoli_eep_114_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,17069322,0,20-51,52,17.1137337,50.56469677,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,17083084,5389489,17083084,871237284,1448209,862741049,0.975191851,0.0241,0.447,0.5288,0,0
ecoli_eep_115,eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,15544257,10767692,1142566,596394,0,0,0,0,736499,0,0,0,0,1268579,459893,572634,69.27119128,15544257,14947863,96.16,596394,3.84,ecoli_eep_115_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15544257,0,20-51,52,18.04889207,50.57358116,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,15556655,4938374,15556655,793389405,1391264,785564141,0.986308104,0.0255,0.4096,0.5649,0,0
ecoli_eep_116,eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,16013563,11878227,274598,549436,0,0,0,0,718899,0,0,0,0,1532577,483255,576571,74.17604065,16013563,15464127,96.57,549436,3.43,ecoli_eep_116_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16013563,0,20-51,51,21.7125831,50.53821389,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,16025511,5055565,16025511,817301061,1297824,809418079,0.964513859,0.0243,0.4462,0.5295,0,0
ecoli_eep_117,eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,15140471,10938966,262083,551030,0,0,0,0,667142,0,0,0,0,1696517,456619,568114,72.24983952,15140471,14589441,96.36,551030,3.64,ecoli_eep_117_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15140471,0,20-51,52,22.53403699,50.53936981,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,15153470,4753247,15153470,772826970,1321723,765322033,0.97110185,0.0262,0.4441,0.5297,0,0
ecoli_eep_118,eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,14737340,10917952,198724,476974,0,0,0,0,626246,0,0,0,0,1523010,449472,544962,74.08359989,14737340,14260366,96.76,476974,3.24,ecoli_eep_118_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14737340,0,20-51,52,22.31731988,50.53961773,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,14747417,4640804,14747417,752118267,1155183,744923453,0.956606735,0.0256,0.4463,0.5281,0,0
ecoli_eep_119,eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,17274561,12854520,268708,652653,0,0,0,0,477936,0,0,0,0,2019427,456271,545046,74.41300534,17274561,16621908,96.22,652653,3.78,ecoli_eep_119_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,17274561,0,20-51,52,21.49631794,50.53888744,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,17287727,5439835,17287727,881674077,1437653,873166226,0.964965538,0.0229,0.4644,0.5127,0,0
ecoli_eep_120,eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,14173806,10168411,354509,435927,0,0,0,0,585511,0,0,0,0,1743564,395449,490435,71.7408648,14173806,13737879,96.92,435927,3.08,ecoli_eep_120_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14173806,0,20-51,52,17.93788831,50.56857142,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,14184013,4236087,14184013,723384663,366538,717253786,0.847526539,0.0232,0.4613,0.5154,0,0
ecoli_eep_121,eep__BOP27_ndh-cydB__1,1706529,1030409,6537,163929,0,0,0,0,80439,0,0,0,0,348381,56003,20831,60.38039787,1706529,1542600,90.39,163929,9.61,ecoli_eep_121_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,1706529,0,20-100,51,41.76589301,99.22786311,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,fail,1728027,521759,1728027,172802700,175106,171891817,0.527123129,0.139,0.3891,0.4719,0,0
ecoli_eep_122,eep__BOP27_ndh-cydB__2,1303134,826490,1764,126842,0,0,0,0,64421,0,0,0,0,222418,44727,16472,63.42325501,1303134,1176292,90.27,126842,9.73,ecoli_eep_122_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,1303134,0,20-100,51,49.81271117,98.76117728,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,fail,1323493,396187,1323493,132349300,115126,131670251,0.51307336,0.0865,0.4246,0.4889,0,0
