precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
DDB_0251,DDB_PD_036_AMBR_R22_S02_RNA_seq,2869120,1183619,1173396,183066,0,0,0,0,4514,0,0,0,0,254680,68209,1636,41.25372937,2869120,2686054,93.62,183066,6.38,DDB_PD_036_AMBR_R22_S02_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2869120,0,20-151,52,25.13781598,135.4191205,pass,pass,pass,fail,fail,pass,warn,fail,warn,pass,pass,3286648,490662,3286648,407927775,16298409,390708676,4.221114632,0.0191,0.2897,0.6912,0,0
DDB_0252,DDB_PD_036_AMBR_R22_S07_RNA_seq,7550509,5622117,165337,389332,0,0,0,0,4720,0,0,0,0,1050700,310018,8285,74.46010593,7550509,7161177,94.84,389332,5.16,DDB_PD_036_AMBR_R22_S07_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7550509,0,20-151,51,21.16768664,138.6786933,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,7786796,1293914,7786796,1062792077,12915542,1047671147,1.422755243,0.0229,0.4375,0.5397,0,0
DDB_0253,DDB_PD_036_AMBR_R21_S07_RNA_seq,9443425,7051343,263943,498558,0,0,0,0,5405,0,0,0,0,1232873,379372,11931,74.66933872,9443425,8944867,94.72,498558,5.28,DDB_PD_036_AMBR_R21_S07_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9443425,0,20-151,51,19.55771591,139.937448,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,9616241,1734042,9616241,1356265966,5413314,1347256781,0.664263885,0.023,0.4324,0.5446,0,0
DDB_0254,DDB_PD_036_AMBR_R17_S10_RNA_seq,8131267,3133410,3543241,441854,0,0,0,0,10815,0,0,0,0,829487,168184,4276,38.53532297,8131267,7689413,94.57,441854,5.43,DDB_PD_036_AMBR_R17_S10_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8131267,0,20-151,52,17.28446373,135.3351427,pass,pass,pass,fail,fail,pass,warn,fail,warn,pass,pass,8406422,1382984,8406422,1121097361,14107294,1104566575,1.474518322,0.0186,0.2814,0.6999,0,0
DDB_0255,DDB_PD_036_AMBR_R18_S10_RNA_seq,5630520,3987182,233082,301373,0,0,0,0,4128,0,0,0,0,888830,209685,6240,70.81374367,5630520,5329147,94.65,301373,5.35,DDB_PD_036_AMBR_R18_S10_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5630520,0,20-151,51,23.75768669,138.2353191,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6012131,1060455,6012131,841732488,4715801,834601857,0.847137434,0.0245,0.4332,0.5423,0,0
DDB_0256,DDB_PD_038_AMBR_R7_S03_RNA_seq,5290679,4146853,126890,302624,0,0,0,0,21086,0,0,0,0,437886,245156,10184,78.38035534,5290679,4988055,94.28,302624,5.72,DDB_PD_038_AMBR_R7_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5290679,0,20-151,51,23.03625659,135.315736,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,5311023,1045077,5311023,727195450,4641812,718762958,1.159590864,0.0238,0.4066,0.5696,0,0
DDB_0257,DDB_PD_038_AMBR_R8_S03_RNA_seq,4915678,3831242,46973,365928,0,0,0,0,13082,0,0,0,0,384236,265150,9067,77.93923849,4915678,4549750,92.56,365928,7.44,DDB_PD_038_AMBR_R8_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4915678,0,20-151,51,23.46069934,141.0274947,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,4927015,962206,4927015,702733263,4567810,694794665,1.129674432,0.0169,0.4202,0.563,0,0
DDB_0258,DDB_PD_038_AMBR_R7_S07_RNA_seq,4136875,2640301,589293,221550,0,0,0,0,26684,0,0,0,0,508318,145412,5317,63.82356247,4136875,3915325,94.64,221550,5.36,DDB_PD_038_AMBR_R7_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4136875,0,20-151,51,23.72648024,132.6605406,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4160180,867304,4160180,559123626,3312559,552365764,1.208652557,0.0268,0.3719,0.6013,0,0
DDB_0259,DDB_PD_038_AMBR_R8_S07_RNA_seq,5526262,4168370,86383,327134,0,0,0,0,10927,0,0,0,0,667903,256933,8612,75.42838179,5526262,5199128,94.08,327134,5.92,DDB_PD_038_AMBR_R8_S07_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5526262,0,20-151,50,21.3803702,142.1600405,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5545854,942987,5545854,792431829,5009964,785840380,0.831800132,0.0166,0.4261,0.5573,0,0
DDB_0260,DDB_PD_038_AMBR_R7_S11_RNA_seq,6578185,4931816,134819,395812,0,0,0,0,14091,0,0,0,0,768386,322303,10958,74.97229099,6578185,6182373,93.98,395812,6.02,DDB_PD_038_AMBR_R7_S11_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6578185,0,20-151,50,20.11703412,140.9669813,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6599393,1281769,6599393,939240765,5262878,930293089,0.952649878,0.0194,0.4185,0.5621,0,0
DDB_0261,DDB_PD_038_AMBR_R8_S11_RNA_seq,5558307,4177092,77864,340276,0,0,0,0,14437,0,0,0,0,683816,255664,9158,75.15043699,5558307,5218031,93.88,340276,6.12,DDB_PD_038_AMBR_R8_S11_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5558307,0,20-151,50,21.72396195,142.3424904,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5577858,956632,5577858,798211467,5221438,791390461,0.854536208,0.0178,0.4309,0.5513,0,0
DDB_0262,DDB_PD_038_AMBR_R9_S03_RNA_seq,4333195,3300478,53129,295570,0,0,0,0,10522,0,0,0,0,438720,226035,8741,76.16730842,4333195,4037625,93.18,295570,6.82,DDB_PD_038_AMBR_R9_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4333195,0,20-151,51,22.61329227,142.4094148,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,4343416,800821,4343416,624242973,3607595,618489097,0.921736607,0.0228,0.4382,0.539,0,0
DDB_0263,DDB_PD_038_AMBR_R10_S03_RNA_seq,5698910,4410698,42358,402828,0,0,0,0,13483,0,0,0,0,531401,284891,13251,77.39546685,5698910,5296082,92.93,402828,7.07,DDB_PD_038_AMBR_R10_S03_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5698910,0,20-151,51,18.03917328,142.3671544,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,5711106,922967,5711106,819138142,5766652,811804595,0.895275977,0.0226,0.4385,0.5389,0,0
DDB_0264,DDB_PD_038_AMBR_R10_S07_RNA_seq,4208840,3231688,25530,277085,0,0,0,0,8112,0,0,0,0,503946,156997,5482,76.78334173,4208840,3931755,93.42,277085,6.58,DDB_PD_038_AMBR_R10_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4208840,0,20-151,51,19.72090228,141.8003718,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4225125,689884,4225125,602555669,4173156,597196623,0.889386039,0.015,0.4705,0.5146,0,0
DDB_0265,DDB_PD_038_AMBR_R9_S07_RNA_seq,4316498,3247147,35187,271529,0,0,0,0,11714,0,0,0,0,565158,179895,5868,75.22642197,4316498,4044969,93.71,271529,6.29,DDB_PD_038_AMBR_R9_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4316498,0,20-151,51,20.27939474,141.4648653,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4346895,726604,4346895,616924142,4682887,610981303,0.963301417,0.0161,0.4765,0.5074,0,0
DDB_0266,DDB_PD_038_AMBR_R11_S03_RNA_seq,5868356,4573188,32661,362691,0,0,0,0,12186,0,0,0,0,576831,299469,11330,77.92962799,5868356,5505665,93.82,362691,6.18,DDB_PD_038_AMBR_R11_S03_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5868356,0,20-151,51,17.03940103,142.0163826,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5901369,1107551,5901369,846688399,4965592,838804913,0.931096494,0.0187,0.4315,0.5498,0,0
DDB_0267,DDB_PD_038_AMBR_R12_S03_RNA_seq,5191566,3998151,53592,330804,0,0,0,0,17607,0,0,0,0,521943,259173,10296,77.01242746,5191566,4860762,93.63,330804,6.37,DDB_PD_038_AMBR_R12_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5191566,0,20-151,51,19.89549927,142.7226224,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,5211515,864509,5211515,748035330,5621768,740935632,0.949112658,0.0191,0.4339,0.547,0,0
DDB_0268,DDB_PD_038_AMBR_R12_S07_RNA_seq,5284793,3952027,95130,329429,0,0,0,0,18160,0,0,0,0,694767,187860,7420,74.78111252,5284793,4955364,93.77,329429,6.23,DDB_PD_038_AMBR_R12_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5284793,0,20-151,51,16.72923879,142.6844495,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5338981,956259,5338981,768922443,3699994,762969488,0.774194466,0.0108,0.4761,0.5131,0,0
DDB_0269,DDB_PD_038_AMBR_R11_S07_RNA_seq,5283172,3854574,55258,368340,0,0,0,0,10134,0,0,0,0,791324,198145,5397,72.9594645,5283172,4914832,93.03,368340,6.97,DDB_PD_038_AMBR_R11_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5283172,0,20-151,51,17.0222184,141.7830091,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5308933,975157,5308933,760739967,4167374,753581599,0.940974355,0.0123,0.496,0.4918,0,0
DDB_0270,DDB_PD_038_AMBR_R12_S11_RNA_seq,5208698,3792317,100509,322021,0,0,0,0,10659,0,0,0,0,797463,180234,5495,72.80738872,5208698,4886677,93.82,322021,6.18,DDB_PD_038_AMBR_R12_S11_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5208698,0,20-151,50,17.15998366,142.8372447,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5237844,988009,5237844,754934943,4019785,748422579,0.8626391,0.0188,0.3823,0.5989,0,0
DDB_0271,DDB_PD_038_AMBR_R11_S11_RNA_seq,5138331,3801718,20394,309478,0,0,0,0,11047,0,0,0,0,777152,211362,7180,73.98740953,5138331,4828853,93.98,309478,6.02,DDB_PD_038_AMBR_R11_S11_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5138331,0,20-151,51,19.23155934,142.7848251,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5166729,938412,5166729,744090424,3857362,737793928,0.846200381,0.0145,0.4688,0.5167,0,0
DDB_0272,DDB_PD_038_AMBR_R5_S03_RNA_seq,3723420,2795079,133192,203006,0,0,0,0,20753,0,0,0,0,395443,170773,5174,75.06751857,3723420,3520414,94.55,203006,5.45,DDB_PD_038_AMBR_R5_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3723420,0,20-151,51,27.61026623,131.8860228,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,3786300,694187,3786300,498227749,5644175,491260071,1.39849256,0.0272,0.4237,0.5491,0,0
DDB_0273,DDB_PD_038_AMBR_R6_S03_RNA_seq,4480982,3349165,158903,242008,0,0,0,0,28251,0,0,0,0,480208,216520,5927,74.74176419,4480982,4238974,94.6,242008,5.4,DDB_PD_038_AMBR_R6_S03_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4480982,0,20-151,51,25.7160767,130.898227,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,4517587,866333,4517587,593626580,5381234,586574010,1.188048217,0.0272,0.428,0.5448,0,0
DDB_0274,DDB_PD_038_AMBR_R5_S07_RNA_seq,3673508,2603835,132060,201590,0,0,0,0,19446,0,0,0,0,551383,160945,4249,70.88142996,3673508,3471918,94.51,201590,5.49,DDB_PD_038_AMBR_R5_S07_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3673508,0,20-151,50,28.63468805,129.6783565,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,3698667,776637,3698667,487044822,3204314,479953329,1.456024719,0.0317,0.4338,0.5345,0,0
DDB_0275,DDB_PD_038_AMBR_R6_S07_RNA_seq,3928845,2864703,173795,208799,0,0,0,0,15230,0,0,0,0,491975,169166,5177,72.91463522,3928845,3720046,94.69,208799,5.31,DDB_PD_038_AMBR_R6_S07_RNA_seq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3928845,0,20-151,51,23.77491201,133.7610448,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,3944650,789485,3944650,534170821,3198001,528104411,1.135668547,0.0234,0.4126,0.564,0,0
DDB_0276,DDB_PD_038_AMBR_R5_S11_RNA_seq,4234947,3082497,102390,216018,0,0,0,0,23008,0,0,0,0,611581,193645,5808,72.78714468,4234947,4018929,94.9,216018,5.1,DDB_PD_038_AMBR_R5_S11_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4234947,0,20-151,50,26.14992327,131.1198908,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,4285671,890152,4285671,570537769,3732303,562676394,1.377888621,0.0274,0.4295,0.5431,0,0
DDB_0277,DDB_PD_038_AMBR_R6_S11_RNA_seq,3475282,2559628,46258,187038,0,0,0,0,17977,0,0,0,0,503661,155405,5315,73.65238274,3475282,3288244,94.62,187038,5.38,DDB_PD_038_AMBR_R6_S11_RNA_seq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3475282,0,20-151,50,27.31668622,133.267696,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,3505642,719499,3505642,473853528,3058689,467549765,1.330318891,0.0284,0.4353,0.5363,0,0
DDB_0278,DDB_PD_045_AMBR_R17__S1_RNAseq,4803220,3627388,130564,161305,0,0,0,0,11383,0,0,0,0,623744,243831,5005,75.51992205,4803220,4641915,96.64,161305,3.36,DDB_PD_045_AMBR_R17__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4803220,0,20-151,51,23.52039285,138.4191499,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,4821334,2468149,4821334,728021434,5508610,664887354,8.672008412,0.0172,0.4491,0.5337,0,0
DDB_0279,DDB_PD_045_AMBR_R18__S1_RNAseq,6170729,4516176,258878,297591,0,0,0,0,20844,0,0,0,0,767858,302995,6387,73.18707401,6170729,5873138,95.18,297591,4.82,DDB_PD_045_AMBR_R18__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6170729,0,20-151,51,18.40380775,137.0867492,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6198522,3259118,6198522,935976822,9205726,845723830,9.642652454,0.0176,0.4445,0.5379,0,0
DDB_0280,DDB_PD_045_AMBR_R13__S1_RNAseq,8735649,6405268,222609,424409,0,0,0,0,2732,0,0,0,0,1256477,413437,10717,73.32332148,8735649,8311240,95.14,424409,4.86,DDB_PD_045_AMBR_R13__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8735649,0,20-151,51,16.36444391,142.3338387,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,8793352,4167999,8793352,1327796152,9253353,1248946076,5.93841727,0.0151,0.4696,0.5153,0,0
DDB_0281,DDB_PD_045_AMBR_R14__S1_RNAseq,5899767,4165532,396152,209294,0,0,0,0,12187,0,0,0,0,835103,273787,7712,70.60502559,5899767,5690473,96.45,209294,3.55,DDB_PD_045_AMBR_R14__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5899767,0,20-151,51,18.58577898,140.488913,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5922047,2700242,5922047,894229097,4400862,828526309,7.34742229,0.0164,0.4482,0.5354,0,0
DDB_0282,DDB_PD_045_AMBR_R19__S1_RNAseq,5200112,3999571,104481,196369,0,0,0,0,12390,0,0,0,0,604841,276488,5972,76.91317033,5200112,5003743,96.22,196369,3.78,DDB_PD_045_AMBR_R19__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5200112,0,20-151,51,18.46679097,138.3987979,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5221563,2719464,5221563,788456013,3984430,722379686,8.380470934,0.0164,0.4473,0.5363,0,0
DDB_0283,DDB_PD_045_AMBR_R20__S1_RNAseq,5043765,3559937,356137,194860,0,0,0,0,22640,0,0,0,0,680891,224677,4623,70.58094499,5043765,4848905,96.14,194860,3.86,DDB_PD_045_AMBR_R20__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5043765,0,20-151,51,20.09763646,133.566141,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5524569,3437335,5524569,834209919,3893050,673692390,19.24186291,0.0182,0.4456,0.5362,0,0
DDB_0284,DDB_PD_045_AMBR_R11__S1_RNAseq,6574624,4763852,47038,454663,0,0,0,0,2088,0,0,0,0,981134,318620,7229,72.45816643,6574624,6119961,93.08,454663,6.92,DDB_PD_045_AMBR_R11__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6574624,0,20-151,51,18.53556511,141.8212395,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6753397,3157555,6753397,1019762947,10366468,955115751,6.339433708,0.0159,0.4885,0.4956,0,0
DDB_0285,DDB_PD_045_AMBR_R12__S1_RNAseq,6617496,4524603,41577,375944,0,0,0,0,3060,0,0,0,0,1328440,337334,6538,68.3733394,6617496,6241552,94.32,375944,5.68,DDB_PD_045_AMBR_R12__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6617496,0,20-151,51,19.37779422,141.0798358,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6760165,3297352,6760165,1020784915,5540911,934070065,8.494918834,0.0221,0.5081,0.4698,0,0
DDB_0286,DDB_PD_045_AMBR_R01__S1_RNAseq,5902175,4403931,160887,320865,0,0,0,0,18384,0,0,0,0,677698,316899,3511,74.61539178,5902175,5581310,94.56,320865,5.44,DDB_PD_045_AMBR_R01__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5902175,0,20-151,51,24.51151309,130.4133686,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,6521569,3916342,6521569,984756919,8322797,861898176,12.47604771,0.0194,0.442,0.5387,0,0
DDB_0287,DDB_PD_045_AMBR_R02__S1_RNAseq,12640358,9399883,362868,656193,0,0,0,0,28605,0,0,0,0,1478581,705642,8586,74.36405678,12640358,11984165,94.81,656193,5.19,DDB_PD_045_AMBR_R02__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12640358,0,20-151,50,18.01936297,133.4265014,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,13326716,8447183,13326716,2012334116,18974098,1688145312,16.11008835,0.0194,0.4388,0.5418,0,0
DDB_0288,DDB_PD_045_AMBR_R15__S1_RNAseq,4941344,3220644,659407,224011,0,0,0,0,13903,0,0,0,0,613315,204735,5329,65.17749017,4941344,4717333,95.47,224011,4.53,DDB_PD_045_AMBR_R15__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4941344,0,20-151,52,25.11084032,136.4525362,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,6191565,3858357,6191565,934926315,4470605,675001091,27.80168018,0.0195,0.4082,0.5723,0,0
DDB_0289,DDB_PD_045_AMBR_R16__S1_RNAseq,6449559,4729758,168099,226666,0,0,0,0,23680,0,0,0,0,988717,306831,5808,73.33459544,6449559,6222893,96.49,226666,3.51,DDB_PD_045_AMBR_R16__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6449559,0,20-151,51,23.7860945,131.2303542,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,6623304,4106114,6623304,1000118904,5749287,871817155,12.82864952,0.0262,0.4524,0.5214,0,0
DDB_0290,DDB_PD_045_AMBR_R07__S1_RNAseq,6473594,4714445,167789,348617,0,0,0,0,2223,0,0,0,0,918660,314008,7852,72.82577499,6473594,6124977,94.61,348617,5.39,DDB_PD_045_AMBR_R07__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6473594,0,20-151,51,18.14698055,142.0932034,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6576238,3113454,6576238,993011938,10192193,930429478,6.302286771,0.0158,0.4723,0.5119,0,0
DDB_0291,DDB_PD_045_AMBR_R08__S1_RNAseq,4419604,3294511,91617,247269,0,0,0,0,1246,0,0,0,0,566625,213486,4850,74.54312649,4419604,4172335,94.41,247269,5.59,DDB_PD_045_AMBR_R08__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4419604,0,20-151,51,21.57730614,142.1540115,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4519718,2172796,4519718,682477418,3188386,628787842,7.866864834,0.0156,0.4642,0.5201,0,0
DDB_0292,DDB_PD_045_AMBR_R05__S1_RNAseq,6555806,4823021,263556,341428,0,0,0,0,17281,0,0,0,0,736701,368965,4854,73.56869621,6555806,6214378,94.79,341428,5.21,DDB_PD_045_AMBR_R05__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6555806,0,20-151,51,24.03447562,132.943424,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,6977518,4101536,6977518,1053605218,8183638,934132647,11.33940578,0.0245,0.4323,0.5431,0,0
DDB_0293,DDB_PD_045_AMBR_R06__S1_RNAseq,8116164,6056139,133741,505187,0,0,0,0,27666,0,0,0,0,898315,489340,5776,74.6182433,8116164,7610977,93.78,505187,6.22,DDB_PD_045_AMBR_R06__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8116164,0,20-151,51,19.90192169,141.3049373,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,10231102,4220946,10231102,1544896402,9832205,1462867850,5.309647423,0.0179,0.4571,0.525,0,0
DDB_0294,DDB_PD_045_AMBR_R23__S1_RNAseq,4503950,3129113,155974,160867,0,0,0,0,17743,0,0,0,0,810822,225358,4073,69.47486096,4503950,4343083,96.43,160867,3.57,DDB_PD_045_AMBR_R23__S1_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4503950,0,20-151,51,28.63997045,134.0433457,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,4523404,2642924,4523404,683034004,5608033,603881419,11.58838133,0.0321,0.4668,0.5011,0,0
DDB_0295,DDB_PD_045_AMBR_R24__S1_RNAseq,6511837,4312119,471513,230344,0,0,0,0,16075,0,0,0,0,1180475,296009,5302,66.21970114,6511837,6281493,96.46,230344,3.54,DDB_PD_045_AMBR_R24__S1_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6511837,0,20-151,51,20.5150935,134.6067655,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6539527,3742138,6539527,987468577,11816173,876361890,11.25166811,0.0294,0.4581,0.5126,0,0
DDB_0297,DDB_PD_056_AMBR_R11__S03_RNAseq,5182264,3932787,63968,269420,0,0,0,0,14775,0,0,0,0,584352,313423,3539,75.88936033,5182264,4912844,94.8,269420,5.2,DDB_PD_056_AMBR_R11__S03_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5182264,0,20-151,50,24.71826701,130.5509289,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,5825133,4011515,5825133,879595083,8367859,677219708,23.00778835,0.0216,0.45,0.5284,0,0
DDB_0298,DDB_PD_056_AMBR_R12__S03_RNAseq,3589860,2647823,67627,259057,0,0,0,0,16854,0,0,0,0,397762,198201,2536,73.75839169,3589860,3330803,92.78,259057,7.22,DDB_PD_056_AMBR_R12__S03_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3589860,0,20-151,51,23.25824804,130.4952135,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4390211,3079485,4390211,662921861,7406801,468531821,29.32322064,0.0213,0.4466,0.532,0,0
DDB_0299,DDB_PD_056_AMBR_R10__S03_RNAseq,5033856,3946860,40698,260811,0,0,0,0,15261,0,0,0,0,474373,292235,3618,78.40629529,5033856,4773045,94.82,260811,5.18,DDB_PD_056_AMBR_R10__S03_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5033856,0,20-151,51,25.73514267,130.0682256,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,5285573,3506916,5285573,798121523,12216084,655236763,17.9026321,0.0192,0.4428,0.538,0,0
DDB_0300,DDB_PD_056_AMBR_R9__S13_RNAseq,4869346,3800758,77249,248420,0,0,0,0,14147,0,0,0,0,461742,263424,3606,78.05479422,4869346,4620926,94.9,248420,5.1,DDB_PD_056_AMBR_R9__S13_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4869346,0,20-151,50,21.62323755,129.0544895,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5287094,3646999,5287094,798351194,6278689,628406752,21.28692777,0.024,0.3927,0.5833,0,0
DDB_0301,DDB_PD_056_AMBR_R10__S13_RNAseq,6725373,5119755,271310,339670,0,0,0,0,12949,0,0,0,0,636155,340382,5152,76.12596357,6725373,6385703,94.95,339670,5.05,DDB_PD_056_AMBR_R10__S13_RNAseq_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6725373,0,20-151,50,18.43962526,132.8669901,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7140983,4246019,7140983,1078288433,7354399,954442090,11.48545595,0.0189,0.3956,0.5855,0,0
DDB_0302,DDB_PD_063_AMBR_R3__S03_RNAseq,5158452,3864954,206294,257550,0,0,0,0,10595,0,0,0,0,534700,280591,3768,74.92468671,5158452,4900902,95.01,257550,4.99,DDB_PD_063_AMBR_R3__S03_RNAseq_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5158452,0,20-151,51,24.69129576,133.6936593,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,pass,5302807,3268653,5302807,800723857,4796349,690140359,13.81044127,0.0178,0.4357,0.5465,0,0
