precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00549,ros_tale__11_83_250pq__2,13628964,8734605,1864813,263845,0,0,0,0,101790,0,0,0,0,1576343,702812,384756,64.08854701,13628964,13365119,98.06,263845,1.94,ecoli_00549_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13628964,0,20-40,49,15.40760514,39.49702802,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13669253,3877243,13669253,546770120,580211,541010745,1.053344868,0.0377,0.4129,0.5494,,
ecoli_00550,ros_tale__11_83_750pq__1,14443530,10666469,11495,299538,0,0,0,0,74126,0,0,0,0,2146455,818537,426910,73.84946062,14443530,14143992,97.93,299538,2.07,ecoli_00550_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14443530,0,20-40,51,17.25123549,39.5771092,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,14467655,4094457,14467655,578706200,616479,572585249,1.05769577,0.0411,0.4853,0.4736,,
ecoli_00551,ros_tale__11_83_750pq__2,12610489,9208386,99527,259860,0,0,0,0,86522,0,0,0,0,1800038,794314,361842,73.02164095,12610489,12350629,97.94,259860,2.06,ecoli_00551_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12610489,0,20-40,50,18.17730793,39.48852586,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,12638346,4508862,12638346,505533840,515483,499066357,1.279337304,0.0411,0.4815,0.4774,,
ecoli_00552,ros_tale__13_87_0pq__1,10350814,7454382,181250,233680,0,0,0,0,187700,0,0,0,0,1246497,649849,397456,72.01735052,10350814,10117134,97.74,233680,2.26,ecoli_00552_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10350814,0,20-40,47,16.32254928,39.52374441,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10369248,3037200,10369248,414769920,299707,410344777,1.066891013,0.0601,0.4388,0.5011,,
ecoli_00553,ros_tale__13_87_0pq__2,7998010,5746059,137035,177664,0,0,0,0,118644,0,0,0,0,1041059,476260,301289,71.8436086,7998010,7820346,97.78,177664,2.22,ecoli_00553_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7998010,0,20-40,48,18.29543336,39.51985131,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8013221,2340082,8013221,320528840,237727,317117125,1.06440188,0.0596,0.4365,0.5039,,
ecoli_00554,ros_tale__13_87_250pq__1,10551023,7710273,12406,231609,0,0,0,0,122372,0,0,0,0,1365139,761534,347690,73.07607044,10551023,10319414,97.8,231609,2.2,ecoli_00554_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10551023,0,20-40,49,19.41734323,39.49854057,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,10574326,3715518,10574326,422973040,418703,417667329,1.254385149,0.0547,0.4677,0.4777,,
ecoli_00555,ros_tale__13_87_250pq__2,8561027,6381821,15316,167877,0,0,0,0,77828,0,0,0,0,1099456,538800,279929,74.54503998,8561027,8393150,98.04,167877,1.96,ecoli_00555_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8561027,0,20-40,50,21.2826344,39.5757891,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8576273,2439757,8576273,343050920,355364,339410673,1.06113897,0.0472,0.4685,0.4843,,
ecoli_00556,ros_tale__13_87_750pq__1,13689863,10233055,14944,229765,0,0,0,0,305685,0,0,0,0,1450634,908580,547200,74.74914103,13689863,13460098,98.32,229765,1.68,ecoli_00556_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13689863,0,20-40,48,14.30324141,39.53119772,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13711540,3992619,13711540,548461600,411571,542672533,1.055509994,0.0516,0.4571,0.4912,,
ecoli_00557,ros_tale__13_87_750pq__2,3935757,2834386,5297,92721,0,0,0,0,86512,0,0,0,0,477669,302778,136394,72.01628556,3935757,3843036,97.64,92721,2.36,ecoli_00557_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3935757,0,20-40,47,24.36619654,39.49659163,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,3942340,1382838,3942340,157693600,116238,155760377,1.225936246,0.057,0.4683,0.4747,,
ecoli_00558,ros_tale__14_27_0pq__1,6832142,5076769,14604,167085,0,0,0,0,142420,0,0,0,0,687110,466856,277298,74.3071353,6832142,6665057,97.55,167085,2.45,ecoli_00558_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6832142,0,20-40,48,22.18760196,39.47045773,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6846724,2405850,6846724,273868960,225560,270478046,1.238151998,0.0521,0.4493,0.4986,,
ecoli_00559,ros_tale__14_27_0pq__2,7337149,5410138,34886,217197,0,0,0,0,132241,0,0,0,0,799582,454390,288715,73.73624278,7337149,7119952,97.04,217197,2.96,ecoli_00559_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7337149,0,20-40,49,22.936897,39.46669217,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7354086,2577555,7354086,294163440,253136,290521969,1.237907403,0.0469,0.4585,0.4946,,
ecoli_00560,ros_tale__14_27_250pq__1,4770304,3641155,56318,123093,0,0,0,0,87699,0,0,0,0,424761,243884,193394,76.32962176,4770304,4647211,97.42,123093,2.58,ecoli_00560_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4770304,0,20-40,51,29.87391681,39.51291658,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4783083,1604502,4783083,191323320,757809,188332413,1.563273625,0.0365,0.4658,0.4977,,
ecoli_00561,ros_tale__14_27_250pq__2,7659933,5909095,7074,207852,0,0,0,0,156894,0,0,0,0,644759,398683,335576,77.14290712,7659933,7452081,97.29,207852,2.71,ecoli_00561_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7659933,0,20-40,51,24.2180313,39.51387995,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7679807,2583611,7679807,307192280,1174517,302424528,1.552041607,0.0381,0.4553,0.5066,,
ecoli_00562,ros_tale__14_27_750pq__1,13384782,10579749,26585,286419,0,0,0,0,153772,0,0,0,0,1448098,538683,351476,79.04311777,13384782,13098363,97.86,286419,2.14,ecoli_00562_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13384782,0,20-40,50,16.24553444,39.52380031,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13415256,4076628,13415256,536610240,1935478,529271300,1.367648146,0.0343,0.5327,0.433,,
ecoli_00563,ros_tale__14_27_750pq__2,6452904,4918013,89562,134327,0,0,0,0,73003,0,0,0,0,828022,258781,151196,76.21394956,6452904,6318577,97.92,134327,2.08,ecoli_00563_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6452904,0,20-40,49,19.57507963,39.54399585,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6461620,2015559,6461620,258464800,537585,255250205,1.243726418,0.0424,0.527,0.4306,,
ecoli_00564,ros_tale__16_28_250pq__1,9022597,7091167,613,375633,0,0,0,0,211273,0,0,0,0,809539,377940,156432,78.59341385,9022597,8646964,95.84,375633,4.16,ecoli_00564_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9022597,0,20-101,51,18.68441764,99.78189805,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9038676,2741484,9038676,912906276,3692961,905461177,0.815538155,0.0177,0.4516,0.5307,,
ecoli_00565,ros_tale__16_28_250pq__2,9625960,7298534,225281,497634,0,0,0,0,206168,0,0,0,0,858317,383562,156464,75.82136223,9625960,9128326,94.83,497634,5.17,ecoli_00565_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9625960,0,20-101,51,17.25581936,99.80076959,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9647744,2894811,9647744,974422144,4785444,965592509,0.906140635,0.0176,0.442,0.5403,,
ecoli_00566,ros_tale__16_32_0pq__1,5444963,3947318,5910,129711,0,0,0,0,30657,0,0,0,0,928446,247681,155240,72.49485442,5444963,5315252,97.62,129711,2.38,ecoli_00566_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5444963,0,20-40,49,21.3596051,39.47719351,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5453837,1805247,5453837,218153480,613706,215023410,1.434801774,0.0326,0.469,0.4985,,
ecoli_00567,ros_tale__16_32_0pq__2,11885774,8513529,11560,265367,0,0,0,0,86281,0,0,0,0,2077975,569110,361952,71.62788894,11885774,11620407,97.77,265367,2.23,ecoli_00567_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11885774,0,20-40,49,16.10182513,39.47793497,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11906645,3919778,11906645,476265800,1423393,469392588,1.443146243,0.0343,0.4701,0.4956,,
ecoli_00568,ros_tale__16_32_0pq__3,8939032,6428038,1980,1399562,0,0,0,0,10357,0,0,0,0,688242,391942,18911,71.90977726,8939032,7539470,84.34,1399562,15.66,ecoli_00568_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8939032,0,20-150,50,23.76372763,147.4194765,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,8953995,2764431,8953995,1343099250,10309055,1324030554,1.419753306,0.0101,0.4261,0.5639,,
ecoli_00569,ros_tale__16_32_0pq__4,10675851,7661248,1641,1622356,0,0,0,0,11092,0,0,0,0,886141,472684,20689,71.76241032,10675851,9053495,84.8,1622356,15.2,ecoli_00569_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10675851,0,20-150,50,21.8173687,147.2290113,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,10696260,3390345,10696260,1604439000,12574867,1579172570,1.574782837,0.011,0.428,0.561,,
ecoli_00570,ros_tale__16_32_250pq__1,10159574,7308021,3134,1567568,0,0,0,0,11697,0,0,0,0,807611,441013,20530,71.93235661,10159574,8592006,84.57,1567568,15.43,ecoli_00570_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10159574,0,20-150,51,23.83947123,147.80982,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10179752,3151316,10179752,1526962800,12070965,1504519108,1.469825722,0.01,0.4487,0.5413,,
ecoli_00571,ros_tale__16_32_250pq__2,12515560,8815827,5519,1981549,0,0,0,0,12732,0,0,0,0,1143847,532492,23594,70.43893362,12515560,10534011,84.17,1981549,15.83,ecoli_00571_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12515560,0,20-150,51,22.60109642,147.7558657,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12536704,3904355,12536704,1880505600,14326027,1852776926,1.474532913,0.0104,0.4553,0.5343,,
ecoli_00572,ros_tale__16_32_750pq__1,9804903,4702324,3224925,192065,0,0,0,0,49110,0,0,0,0,1082776,343522,210181,47.95890383,9804903,9612838,98.04,192065,1.96,ecoli_00572_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9804903,0,20-40,51,15.19373079,39.5000846,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,9819525,3166296,9819525,392781000,1145080,387416849,1.365684949,0.0291,0.3271,0.6439,,
ecoli_00573,ros_tale__16_32_750pq__2,4016473,2899583,66912,79116,0,0,0,0,28399,0,0,0,0,623355,193972,125136,72.19226919,4016473,3937357,98.03,79116,1.97,ecoli_00573_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4016473,0,20-40,49,23.91579789,39.47840655,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4021927,1333670,4021927,160877080,414777,158608774,1.40996219,0.0311,0.4703,0.4986,,
ecoli_00574,ros_tale__17_104_0pq__1,8321065,5868285,31442,175175,0,0,0,0,97152,0,0,0,0,1458820,438443,251748,70.52324432,8321065,8145890,97.89,175175,2.11,ecoli_00574_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8321065,0,20-40,50,18.3310052,39.59038224,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8334442,2735326,8334442,333377680,770073,329010148,1.310085306,0.0409,0.4718,0.4872,,
ecoli_00575,ros_tale__17_104_0pq__2,9259471,6633670,28889,157876,0,0,0,0,116328,0,0,0,0,1544171,482890,295647,71.64199769,9259471,9101595,98.29,157876,1.71,ecoli_00575_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9259471,0,20-40,50,17.47917856,39.59089844,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,9273755,3032078,9273755,370950200,852310,366112265,1.304200672,0.0384,0.4709,0.4908,,
ecoli_00576,ros_tale__17_104_250pq__1,8642739,6571130,72406,182587,0,0,0,0,245116,0,0,0,0,896549,350729,324222,76.0306426,8642739,8460152,97.89,182587,2.11,ecoli_00576_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8642739,0,20-51,50,18.95096467,50.54964127,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8647674,2707216,8647674,441031374,595616,436934414,0.928949785,0.0269,0.4409,0.5322,,
ecoli_00577,ros_tale__17_104_250pq__2,12497704,9339861,61220,323591,0,0,0,0,201735,0,0,0,0,1731291,468956,371050,74.73261489,12497704,12174113,97.41,323591,2.59,ecoli_00577_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12497704,0,20-51,51,16.57254987,50.54816557,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12505016,3964207,12505016,637755816,836603,631806992,0.932774559,0.0243,0.4718,0.5039,,
ecoli_00578,ros_tale__17_104_250pq__3,6301446,4547052,141748,163288,0,0,0,0,96546,0,0,0,0,958382,234906,159524,72.15886639,6301446,6138158,97.41,163288,2.59,ecoli_00578_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6301446,0,20-51,50,21.61916751,50.54215255,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6305696,2002413,6305696,321590496,456028,318528496,0.952142566,0.0322,0.4567,0.5111,,
ecoli_00579,ros_tale__17_104_250pq__4,4233557,2193688,1425410,89192,0,0,0,0,6189,0,0,0,0,406113,64414,48551,51.81666386,4233557,4144365,97.89,89192,2.11,ecoli_00579_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4233557,0,20-51,53,20.74757629,50.53581728,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4237752,1338800,4237752,216125352,347978,213985137,0.990265594,0.018,0.3118,0.6702,,
ecoli_00580,ros_tale__17_104_750pq__1,9133617,6624729,4404,167105,0,0,0,0,125886,0,0,0,0,1384976,505191,321326,72.53127649,9133617,8966512,98.17,167105,1.83,ecoli_00580_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9133617,0,20-40,49,17.87109187,39.51895651,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9151513,2909374,9151513,366060520,1098516,361113031,1.351549465,0.0391,0.4866,0.4743,,
ecoli_00581,ros_tale__17_104_750pq__2,7304454,5447838,4125,134662,0,0,0,0,98417,0,0,0,0,907654,457535,254223,74.58241232,7304454,7169792,98.16,134662,1.84,ecoli_00581_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7304454,0,20-40,48,19.34160313,39.48782168,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7316970,2413998,7316970,292678800,756921,288548412,1.411235798,0.0402,0.47,0.4898,,
ecoli_00582,ros_tale__18_24_250pq__1,8272980,6483604,611,457793,0,0,0,0,181143,0,0,0,0,687491,335505,126833,78.37084098,8272980,7815187,94.47,457793,5.53,ecoli_00582_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8272980,0,20-101,51,19.75332443,99.8068048,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8293032,2485616,8293032,837596232,4353002,829831678,0.927004409,0.019,0.4644,0.5166,,
ecoli_00583,ros_tale__18_24_250pq__2,8460768,6551007,571,476449,0,0,0,0,218519,0,0,0,0,709871,356863,147488,77.42804199,8460768,7984319,94.37,476449,5.63,ecoli_00583_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8460768,0,20-101,51,19.24375803,99.7983072,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8481812,2538969,8481812,856663012,4554220,848583513,0.943136203,0.0172,0.4565,0.5262,,
ecoli_00584,ros_tale__18_36_0pq__1,10791581,8082663,71896,279316,0,0,0,0,84476,0,0,0,0,1347940,552814,372476,74.89785788,10791581,10512265,97.41,279316,2.59,ecoli_00584_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10791581,0,20-40,48,15.94355132,39.5351859,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10809687,3426842,10809687,432387480,1018512,426807662,1.29046706,0.0452,0.4358,0.519,,
ecoli_00585,ros_tale__18_36_0pq__2,9017591,6780670,24680,243092,0,0,0,0,87003,0,0,0,0,1073698,471744,336704,75.1938073,9017591,8774499,97.3,243092,2.7,ecoli_00585_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9017591,0,20-40,48,17.18760406,39.53251218,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9034825,2858878,9034825,361393000,951793,356642223,1.314573608,0.0423,0.4387,0.5191,,
ecoli_00586,ros_tale__18_36_0pq__3,11230023,7939656,4623,1779193,0,0,0,0,11984,0,0,0,0,942539,529220,22808,70.70026482,11230023,9450830,84.16,1779193,15.84,ecoli_00586_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11230023,0,20-150,51,21.96281111,147.6270214,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11246426,3571525,11246426,1686963900,12526660,1660882675,1.546045235,0.0121,0.4346,0.5533,,
ecoli_00587,ros_tale__18_36_0pq__4,12690898,10330011,1904,540681,0,0,0,0,176302,0,0,0,0,901342,512661,227997,81.39700595,12690898,12150217,95.74,540681,4.26,ecoli_00587_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12690898,0,20-101,51,20.78094518,99.79308415,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,12716262,3832401,12716262,1284342462,5879241,1273246884,0.863911171,0.0141,0.4243,0.5616,,
ecoli_00588,ros_tale__18_36_250pq__1,12686074,10022246,2107,640808,0,0,0,0,318353,0,0,0,0,925813,540670,236077,79.00195127,12686074,12045266,94.95,640808,5.05,ecoli_00588_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12686074,0,20-101,52,18.93596042,99.8047016,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,12730450,3750766,12730450,1285775450,10422164,1270193830,1.211846128,0.0169,0.4528,0.5303,,
ecoli_00589,ros_tale__18_36_250pq__2,9701064,7655172,1894,484553,0,0,0,0,212115,0,0,0,0,758756,416662,171912,78.9106432,9701064,9216511,95.01,484553,4.99,ecoli_00589_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9701064,0,20-101,51,19.38933819,99.80450887,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,fail,9731393,2897500,9731393,982870693,6875093,971984957,1.10754508,0.0172,0.4536,0.5292,,
ecoli_00590,ros_tale__18_36_750pq__1,6415971,4527941,59529,154881,0,0,0,0,19286,0,0,0,0,1127548,361329,165457,70.5729655,6415971,6261090,97.59,154881,2.41,ecoli_00590_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6415971,0,20-40,49,22.63979507,39.49851581,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6421786,2030591,6421786,256871440,662629,253486212,1.31786858,0.0496,0.5043,0.4461,,
ecoli_00591,ros_tale__18_36_750pq__2,9353028,6514765,84840,213185,0,0,0,0,46659,0,0,0,0,1717229,538795,237555,69.65407353,9353028,9139843,97.72,213185,2.28,ecoli_00591_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9353028,0,20-40,48,18.32317529,39.51477671,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9358344,2964726,9358344,374333760,721946,369646115,1.252263488,0.049,0.5092,0.4418,,
ecoli_00592,ros_tale__19_91_0pq__1,4850868,3595189,47096,116039,0,0,0,0,14330,0,0,0,0,734822,212942,130450,74.11434407,4850868,4734829,97.61,116039,2.39,ecoli_00592_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4850868,0,20-40,51,22.45335424,39.5760433,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,4853733,1522928,4853733,194149320,382155,191735101,1.243485684,0.0377,0.4618,0.5005,,
ecoli_00593,ros_tale__19_91_0pq__2,10070158,7406207,140695,279675,0,0,0,0,49230,0,0,0,0,1385725,497814,310812,73.54608537,10070158,9790483,97.22,279675,2.78,ecoli_00593_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10070158,0,20-40,50,18.04424549,39.5686732,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,10076507,3177859,10076507,403060280,823800,398017386,1.251151317,0.044,0.4637,0.4923,,
ecoli_00594,ros_tale__19_91_250pq__1,5531608,4218792,65302,104204,0,0,0,0,27901,0,0,0,0,642398,301580,171431,76.26700952,5531608,5427404,98.12,104204,1.88,ecoli_00594_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5531608,0,20-40,48,21.6748096,39.51446957,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5535046,1750789,5535046,221401840,449153,218618603,1.257097502,0.044,0.4626,0.4934,,
ecoli_00595,ros_tale__19_91_250pq__2,9159133,7094165,80815,179459,0,0,0,0,35808,0,0,0,0,1028277,456390,284219,77.45454728,9159133,8979674,98.04,179459,1.96,ecoli_00595_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9159133,0,20-40,48,17.10734588,39.51791278,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9164608,2881863,9164608,366584320,745305,362012826,1.247051156,0.0408,0.4607,0.4984,,
ecoli_00596,ros_tale__19_91_750pq__1,6488458,4949942,115279,133200,0,0,0,0,19749,0,0,0,0,741288,333893,195107,76.2884186,6488458,6355258,97.95,133200,2.05,ecoli_00596_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6488458,0,20-40,50,20.94877542,39.56622575,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6492235,2058622,6492235,259689400,488103,256452972,1.246268812,0.047,0.4474,0.5056,,
ecoli_00597,ros_tale__19_91_750pq__2,6006587,4388339,154097,109050,0,0,0,0,29152,0,0,0,0,770932,349723,205294,73.05877697,6006587,5897537,98.18,109050,1.82,ecoli_00597_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6006587,0,20-40,50,22.37803363,39.56792485,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,6009600,1889732,6009600,240384000,460934,237392084,1.244640242,0.0485,0.4528,0.4987,,
ecoli_00598,ros_tale__19_91_750pq__3,11664784,8650071,76117,234927,0,0,0,0,139836,0,0,0,0,1649362,445752,468719,74.15543228,11664784,11429857,97.99,234927,2.01,ecoli_00598_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11664784,0,20-40,51,16.73571429,39.59128219,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,11681347,3664216,11681347,467253880,1027288,461374130,1.258363012,0.0309,0.4525,0.5166,,
ecoli_00599,ros_tale__19_91_750pq__4,10586338,7099386,170222,304844,0,0,0,0,79696,0,0,0,0,2103372,435920,392898,67.06177339,10586338,10281494,97.12,304844,2.88,ecoli_00599_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10586338,0,20-40,50,16.95529364,39.59763112,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,10601137,3445370,10601137,424045480,956107,418538558,1.298663059,0.0369,0.4708,0.4923,,
ecoli_00600,ros_tale__21_97_0pq__1,8654312,6640298,521591,141699,0,0,0,0,47390,0,0,0,0,629927,349175,324232,76.72820208,8654312,8512613,98.36,141699,1.64,ecoli_00600_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8654312,0,20-40,51,20.5066382,39.5080271,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8666572,2925279,8666572,346662880,721998,341837772,1.39187328,0.0351,0.389,0.5759,,
ecoli_00601,ros_tale__21_97_0pq__2,5669535,4257290,20532,95473,0,0,0,0,90708,0,0,0,0,594137,360498,250897,75.09063794,5669535,5574062,98.32,95473,1.68,ecoli_00601_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5669535,0,20-40,50,24.8181345,39.51823315,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5677748,1887133,5677748,227109920,510807,223967992,1.38343935,0.0512,0.4303,0.5185,,
ecoli_00602,ros_tale__21_97_250pq__1,10404308,7703478,35362,243486,0,0,0,0,160537,0,0,0,0,1191044,661706,408695,74.04123369,10404308,10160822,97.66,243486,2.34,ecoli_00602_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10404308,0,20-40,49,19.00207903,39.51301922,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10429285,3305151,10429285,417171400,1458220,411299707,1.407501329,0.0532,0.4617,0.4852,,
ecoli_00603,ros_tale__21_97_250pq__2,9381186,6925830,20771,198710,0,0,0,0,127203,0,0,0,0,1132294,628951,347427,73.82680612,9381186,9182476,97.88,198710,2.12,ecoli_00603_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9381186,0,20-40,48,19.79225659,39.47377688,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9404842,3117944,9404842,376193680,1368618,370495895,1.514588177,0.0519,0.466,0.4821,,
ecoli_00604,ros_tale__21_97_750pq__1,12122456,9052944,13106,208307,0,0,0,0,218752,0,0,0,0,1312760,806552,510035,74.67912443,12122456,11914149,98.28,208307,1.72,ecoli_00604_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12122456,0,20-40,50,19.9618977,39.51666486,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,12147335,4047298,12147335,485893400,1568103,478735385,1.473165719,0.0482,0.4744,0.4774,,
ecoli_00605,ros_tale__21_97_750pq__2,10237444,7628730,18555,190701,0,0,0,0,149812,0,0,0,0,1191274,659557,398815,74.51791678,10237444,10046743,98.14,190701,1.86,ecoli_00605_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10237444,0,20-40,50,20.90749413,39.51674148,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,10262149,3415477,10262149,410485960,1488861,404265119,1.51548204,0.051,0.4723,0.4767,,
